,incidentType,disasterType,DisasterLength,state,year,month,year_month
3869,Fire,FM,6,CA,2004,9,2004_09
3964,Fire,FM,13,CA,2004,9,2004_09
4967,Hurricane,DR,55,FL,2004,9,2004_09
4976,Hurricane,DR,36,FL,2004,9,2004_09
5057,Hurricane,DR,36,FL,2004,9,2004_09
5086,Hurricane,DR,55,FL,2004,9,2004_09
5093,Hurricane,DR,66,FL,2004,9,2004_09
5129,Hurricane,DR,55,FL,2004,9,2004_09
5145,Hurricane,DR,55,FL,2004,9,2004_09
5174,Hurricane,DR,66,FL,2004,9,2004_09
5190,Hurricane,DR,66,FL,2004,9,2004_09
5200,Hurricane,DR,36,FL,2004,9,2004_09
5251,Hurricane,DR,66,FL,2004,9,2004_09
5254,Hurricane,DR,55,FL,2004,9,2004_09
5255,Hurricane,DR,55,FL,2004,9,2004_09
5274,Hurricane,DR,66,FL,2004,9,2004_09
5282,Hurricane,DR,66,FL,2004,9,2004_09
5367,Hurricane,DR,55,FL,2004,9,2004_09
5370,Hurricane,DR,36,FL,2004,9,2004_09
5388,Hurricane,DR,66,FL,2004,9,2004_09
5392,Hurricane,DR,36,FL,2004,9,2004_09
5395,Hurricane,DR,66,FL,2004,9,2004_09
5416,Hurricane,DR,66,FL,2004,9,2004_09
5468,Hurricane,DR,66,FL,2004,9,2004_09
5470,Hurricane,DR,36,FL,2004,9,2004_09
5473,Hurricane,DR,55,FL,2004,9,2004_09
5476,Hurricane,DR,66,FL,2004,9,2004_09
5479,Hurricane,DR,55,FL,2004,9,2004_09
5483,Hurricane,DR,55,FL,2004,9,2004_09
5484,Hurricane,DR,55,FL,2004,9,2004_09
5485,Hurricane,DR,55,FL,2004,9,2004_09
5486,Hurricane,DR,36,FL,2004,9,2004_09
5489,Hurricane,DR,36,FL,2004,9,2004_09
5498,Hurricane,DR,66,FL,2004,9,2004_09
5520,Hurricane,DR,66,FL,2004,9,2004_09
5530,Hurricane,DR,66,FL,2004,9,2004_09
5537,Hurricane,DR,36,FL,2004,9,2004_09
5538,Hurricane,DR,66,FL,2004,9,2004_09
5544,Hurricane,DR,66,FL,2004,9,2004_09
5554,Hurricane,DR,66,FL,2004,9,2004_09
5566,Hurricane,DR,66,FL,2004,9,2004_09
5574,Hurricane,DR,66,FL,2004,9,2004_09
5593,Hurricane,DR,66,FL,2004,9,2004_09
5600,Hurricane,DR,36,FL,2004,9,2004_09
5635,Hurricane,DR,66,FL,2004,9,2004_09
5644,Hurricane,DR,66,FL,2004,9,2004_09
5656,Hurricane,DR,36,FL,2004,9,2004_09
5657,Hurricane,DR,55,FL,2004,9,2004_09
5684,Hurricane,DR,66,FL,2004,9,2004_09
5707,Hurricane,DR,55,FL,2004,9,2004_09
5709,Hurricane,DR,55,FL,2004,9,2004_09
5721,Hurricane,DR,36,FL,2004,9,2004_09
5735,Hurricane,DR,36,FL,2004,9,2004_09
5744,Hurricane,DR,36,FL,2004,9,2004_09
5774,Hurricane,DR,55,FL,2004,9,2004_09
5798,Hurricane,DR,36,FL,2004,9,2004_09
5799,Hurricane,DR,36,FL,2004,9,2004_09
5808,Hurricane,DR,55,FL,2004,9,2004_09
5809,Hurricane,DR,55,FL,2004,9,2004_09
5811,Hurricane,DR,55,FL,2004,9,2004_09
5814,Hurricane,DR,36,FL,2004,9,2004_09
5817,Hurricane,DR,55,FL,2004,9,2004_09
5854,Hurricane,DR,66,FL,2004,9,2004_09
5855,Hurricane,DR,66,FL,2004,9,2004_09
5869,Hurricane,DR,66,FL,2004,9,2004_09
5871,Hurricane,DR,66,FL,2004,9,2004_09
5894,Hurricane,DR,66,FL,2004,9,2004_09
5895,Hurricane,DR,66,FL,2004,9,2004_09
5906,Hurricane,DR,55,FL,2004,9,2004_09
5913,Hurricane,DR,36,FL,2004,9,2004_09
5918,Hurricane,DR,55,FL,2004,9,2004_09
5926,Hurricane,DR,36,FL,2004,9,2004_09
5937,Hurricane,DR,36,FL,2004,9,2004_09
5958,Hurricane,DR,55,FL,2004,9,2004_09
5967,Hurricane,DR,66,FL,2004,9,2004_09
5976,Hurricane,DR,66,FL,2004,9,2004_09
6009,Hurricane,DR,66,FL,2004,9,2004_09
6017,Hurricane,DR,66,FL,2004,9,2004_09
6036,Hurricane,DR,36,FL,2004,9,2004_09
6037,Hurricane,DR,55,FL,2004,9,2004_09
6047,Hurricane,DR,55,FL,2004,9,2004_09
6048,Hurricane,DR,55,FL,2004,9,2004_09
6057,Hurricane,DR,55,FL,2004,9,2004_09
6071,Hurricane,DR,36,FL,2004,9,2004_09
6076,Hurricane,DR,36,FL,2004,9,2004_09
6083,Hurricane,DR,66,FL,2004,9,2004_09
6093,Hurricane,DR,66,FL,2004,9,2004_09
6102,Hurricane,DR,36,FL,2004,9,2004_09
6112,Hurricane,DR,36,FL,2004,9,2004_09
6127,Hurricane,DR,55,FL,2004,9,2004_09
6136,Hurricane,DR,66,FL,2004,9,2004_09
6138,Hurricane,DR,36,FL,2004,9,2004_09
6140,Hurricane,DR,36,FL,2004,9,2004_09
6150,Hurricane,DR,66,FL,2004,9,2004_09
6153,Hurricane,DR,36,FL,2004,9,2004_09
6172,Hurricane,DR,36,FL,2004,9,2004_09
6184,Hurricane,DR,36,FL,2004,9,2004_09
6190,Hurricane,DR,36,FL,2004,9,2004_09
6193,Hurricane,DR,66,FL,2004,9,2004_09
6215,Hurricane,DR,36,FL,2004,9,2004_09
6235,Hurricane,DR,55,FL,2004,9,2004_09
6239,Hurricane,DR,55,FL,2004,9,2004_09
6241,Hurricane,DR,55,FL,2004,9,2004_09
6248,Hurricane,DR,55,FL,2004,9,2004_09
6251,Hurricane,DR,55,FL,2004,9,2004_09
6254,Hurricane,DR,36,FL,2004,9,2004_09
6257,Hurricane,DR,36,FL,2004,9,2004_09
6258,Hurricane,DR,36,FL,2004,9,2004_09
6263,Hurricane,DR,36,FL,2004,9,2004_09
6274,Hurricane,DR,55,FL,2004,9,2004_09
6282,Hurricane,DR,55,FL,2004,9,2004_09
6285,Hurricane,DR,36,FL,2004,9,2004_09
6289,Hurricane,DR,55,FL,2004,9,2004_09
6298,Hurricane,DR,36,FL,2004,9,2004_09
6309,Hurricane,DR,36,FL,2004,9,2004_09
6312,Hurricane,DR,36,FL,2004,9,2004_09
6313,Hurricane,DR,55,FL,2004,9,2004_09
6315,Hurricane,DR,66,FL,2004,9,2004_09
6317,Hurricane,DR,36,FL,2004,9,2004_09
6323,Hurricane,DR,36,FL,2004,9,2004_09
6324,Hurricane,DR,36,FL,2004,9,2004_09
6337,Hurricane,DR,36,FL,2004,9,2004_09
6341,Hurricane,DR,36,FL,2004,9,2004_09
6342,Hurricane,DR,36,FL,2004,9,2004_09
6343,Hurricane,DR,36,FL,2004,9,2004_09
6352,Hurricane,DR,36,FL,2004,9,2004_09
6356,Hurricane,DR,55,FL,2004,9,2004_09
6357,Hurricane,DR,66,FL,2004,9,2004_09
6358,Hurricane,DR,36,FL,2004,9,2004_09
6362,Hurricane,DR,36,FL,2004,9,2004_09
6363,Hurricane,DR,36,FL,2004,9,2004_09
6370,Hurricane,DR,36,FL,2004,9,2004_09
6376,Hurricane,DR,66,FL,2004,9,2004_09
6379,Hurricane,DR,36,FL,2004,9,2004_09
6381,Hurricane,DR,55,FL,2004,9,2004_09
6389,Hurricane,DR,36,FL,2004,9,2004_09
6391,Hurricane,DR,55,FL,2004,9,2004_09
6396,Hurricane,DR,66,FL,2004,9,2004_09
6397,Hurricane,DR,36,FL,2004,9,2004_09
6401,Hurricane,DR,55,FL,2004,9,2004_09
6403,Hurricane,DR,55,FL,2004,9,2004_09
6404,Hurricane,DR,66,FL,2004,9,2004_09
6405,Hurricane,DR,36,FL,2004,9,2004_09
6408,Hurricane,DR,36,FL,2004,9,2004_09
6410,Hurricane,DR,36,FL,2004,9,2004_09
6413,Hurricane,DR,55,FL,2004,9,2004_09
6414,Hurricane,DR,66,FL,2004,9,2004_09
6420,Hurricane,DR,36,FL,2004,9,2004_09
6421,Hurricane,DR,55,FL,2004,9,2004_09
6422,Hurricane,DR,36,FL,2004,9,2004_09
6427,Hurricane,DR,36,FL,2004,9,2004_09
6429,Hurricane,DR,55,FL,2004,9,2004_09
6440,Hurricane,DR,55,FL,2004,9,2004_09
6443,Hurricane,DR,66,FL,2004,9,2004_09
6445,Hurricane,DR,55,FL,2004,9,2004_09
6461,Hurricane,DR,36,FL,2004,9,2004_09
6466,Hurricane,DR,55,FL,2004,9,2004_09
6467,Hurricane,DR,36,FL,2004,9,2004_09
6485,Hurricane,DR,36,FL,2004,9,2004_09
6487,Hurricane,DR,36,FL,2004,9,2004_09
6491,Hurricane,DR,55,FL,2004,9,2004_09
6495,Hurricane,DR,55,FL,2004,9,2004_09
6498,Hurricane,DR,36,FL,2004,9,2004_09
6499,Hurricane,DR,55,FL,2004,9,2004_09
6514,Hurricane,DR,36,FL,2004,9,2004_09
6516,Hurricane,DR,55,FL,2004,9,2004_09
6519,Hurricane,DR,55,FL,2004,9,2004_09
6598,Hurricane,DR,58,GA,2004,9,2004_09
6633,Hurricane,DR,47,GA,2004,9,2004_09
6637,Hurricane,DR,47,GA,2004,9,2004_09
6656,Hurricane,DR,58,GA,2004,9,2004_09
6659,Hurricane,DR,58,GA,2004,9,2004_09
6715,Hurricane,DR,47,GA,2004,9,2004_09
6717,Hurricane,DR,58,GA,2004,9,2004_09
6772,Hurricane,DR,58,GA,2004,9,2004_09
6808,Hurricane,DR,58,GA,2004,9,2004_09
6809,Hurricane,DR,58,GA,2004,9,2004_09
6810,Hurricane,DR,58,GA,2004,9,2004_09
6831,Hurricane,DR,47,GA,2004,9,2004_09
6838,Hurricane,DR,58,GA,2004,9,2004_09
6872,Hurricane,DR,47,GA,2004,9,2004_09
6883,Hurricane,DR,47,GA,2004,9,2004_09
6947,Hurricane,DR,58,GA,2004,9,2004_09
6950,Hurricane,DR,47,GA,2004,9,2004_09
6953,Hurricane,DR,47,GA,2004,9,2004_09
6958,Hurricane,DR,58,GA,2004,9,2004_09
6963,Hurricane,DR,58,GA,2004,9,2004_09
6987,Hurricane,DR,47,GA,2004,9,2004_09
7010,Hurricane,DR,58,GA,2004,9,2004_09
7018,Hurricane,DR,58,GA,2004,9,2004_09
7059,Hurricane,DR,58,GA,2004,9,2004_09
7066,Hurricane,DR,58,GA,2004,9,2004_09
7097,Hurricane,DR,47,GA,2004,9,2004_09
7101,Hurricane,DR,47,GA,2004,9,2004_09
7104,Hurricane,DR,47,GA,2004,9,2004_09
7137,Hurricane,DR,58,GA,2004,9,2004_09
7204,Hurricane,DR,58,GA,2004,9,2004_09
7233,Hurricane,DR,47,GA,2004,9,2004_09
7250,Hurricane,DR,58,GA,2004,9,2004_09
7302,Hurricane,DR,47,GA,2004,9,2004_09
7331,Hurricane,DR,47,GA,2004,9,2004_09
7349,Hurricane,DR,58,GA,2004,9,2004_09
7351,Hurricane,DR,47,GA,2004,9,2004_09
7372,Hurricane,DR,58,GA,2004,9,2004_09
7373,Hurricane,DR,58,GA,2004,9,2004_09
7409,Hurricane,DR,58,GA,2004,9,2004_09
7413,Hurricane,DR,58,GA,2004,9,2004_09
7425,Hurricane,DR,47,GA,2004,9,2004_09
7434,Hurricane,DR,58,GA,2004,9,2004_09
7440,Hurricane,DR,58,GA,2004,9,2004_09
7443,Hurricane,DR,47,GA,2004,9,2004_09
7460,Hurricane,DR,47,GA,2004,9,2004_09
7464,Hurricane,DR,58,GA,2004,9,2004_09
7479,Hurricane,DR,58,GA,2004,9,2004_09
7480,Hurricane,DR,58,GA,2004,9,2004_09
7484,Hurricane,DR,58,GA,2004,9,2004_09
7542,Hurricane,DR,58,GA,2004,9,2004_09
7544,Hurricane,DR,47,GA,2004,9,2004_09
7556,Hurricane,DR,58,GA,2004,9,2004_09
7565,Hurricane,DR,58,GA,2004,9,2004_09
7568,Hurricane,DR,58,GA,2004,9,2004_09
7572,Hurricane,DR,47,GA,2004,9,2004_09
7575,Hurricane,DR,47,GA,2004,9,2004_09
7587,Hurricane,DR,58,GA,2004,9,2004_09
7588,Hurricane,DR,47,GA,2004,9,2004_09
7601,Hurricane,DR,58,GA,2004,9,2004_09
7678,Hurricane,DR,47,GA,2004,9,2004_09
7686,Hurricane,DR,58,GA,2004,9,2004_09
7690,Hurricane,DR,58,GA,2004,9,2004_09
7693,Hurricane,DR,58,GA,2004,9,2004_09
7696,Hurricane,DR,58,GA,2004,9,2004_09
7705,Hurricane,DR,58,GA,2004,9,2004_09
7711,Hurricane,DR,47,GA,2004,9,2004_09
7714,Hurricane,DR,47,GA,2004,9,2004_09
7724,Hurricane,DR,58,GA,2004,9,2004_09
7729,Hurricane,DR,58,GA,2004,9,2004_09
7735,Hurricane,DR,58,GA,2004,9,2004_09
7745,Hurricane,DR,58,GA,2004,9,2004_09
7769,Hurricane,DR,58,GA,2004,9,2004_09
7790,Hurricane,DR,47,GA,2004,9,2004_09
7791,Hurricane,DR,58,GA,2004,9,2004_09
7794,Hurricane,DR,47,GA,2004,9,2004_09
7796,Hurricane,DR,58,GA,2004,9,2004_09
7812,Hurricane,DR,58,GA,2004,9,2004_09
7821,Hurricane,DR,58,GA,2004,9,2004_09
7833,Hurricane,DR,47,GA,2004,9,2004_09
7838,Hurricane,DR,58,GA,2004,9,2004_09
7858,Hurricane,DR,58,GA,2004,9,2004_09
7910,Hurricane,DR,47,GA,2004,9,2004_09
7920,Hurricane,DR,58,GA,2004,9,2004_09
7927,Hurricane,DR,58,GA,2004,9,2004_09
7929,Hurricane,DR,58,GA,2004,9,2004_09
7933,Hurricane,DR,47,GA,2004,9,2004_09
7940,Hurricane,DR,58,GA,2004,9,2004_09
7981,Hurricane,DR,58,GA,2004,9,2004_09
7994,Hurricane,DR,58,GA,2004,9,2004_09
8017,Hurricane,DR,58,GA,2004,9,2004_09
8056,Hurricane,DR,58,GA,2004,9,2004_09
8101,Hurricane,DR,58,GA,2004,9,2004_09
8112,Hurricane,DR,58,GA,2004,9,2004_09
8137,Hurricane,DR,58,GA,2004,9,2004_09
8157,Hurricane,DR,58,GA,2004,9,2004_09
8211,Hurricane,DR,58,GA,2004,9,2004_09
8259,Hurricane,DR,58,GA,2004,9,2004_09
8260,Hurricane,DR,58,GA,2004,9,2004_09
8263,Hurricane,DR,58,GA,2004,9,2004_09
8284,Hurricane,DR,58,GA,2004,9,2004_09
8285,Hurricane,DR,58,GA,2004,9,2004_09
8291,Hurricane,DR,58,GA,2004,9,2004_09
8345,Hurricane,DR,58,GA,2004,9,2004_09
8350,Hurricane,DR,58,GA,2004,9,2004_09
8405,Hurricane,DR,58,GA,2004,9,2004_09
8409,Hurricane,DR,58,GA,2004,9,2004_09
8410,Hurricane,DR,58,GA,2004,9,2004_09
8419,Hurricane,DR,58,GA,2004,9,2004_09
8421,Hurricane,DR,58,GA,2004,9,2004_09
8430,Hurricane,DR,58,GA,2004,9,2004_09
8431,Hurricane,DR,58,GA,2004,9,2004_09
8496,Fire,FM,5,HI,2004,9,2004_09
11730,Severe Storm(s),DR,16,IN,2004,9,2004_09
11934,Severe Storm(s),DR,16,IN,2004,9,2004_09
11940,Severe Storm(s),DR,16,IN,2004,9,2004_09
11970,Severe Storm(s),DR,16,IN,2004,9,2004_09
12010,Severe Storm(s),DR,16,IN,2004,9,2004_09
12212,Severe Storm(s),DR,16,IN,2004,9,2004_09
12329,Severe Storm(s),DR,16,IN,2004,9,2004_09
12332,Severe Storm(s),DR,16,IN,2004,9,2004_09
12352,Severe Storm(s),DR,16,IN,2004,9,2004_09
12365,Severe Storm(s),DR,16,IN,2004,9,2004_09
12367,Severe Storm(s),DR,16,IN,2004,9,2004_09
12374,Severe Storm(s),DR,16,IN,2004,9,2004_09
12390,Severe Storm(s),DR,16,IN,2004,9,2004_09
12392,Severe Storm(s),DR,16,IN,2004,9,2004_09
12433,Severe Storm(s),DR,16,IN,2004,9,2004_09
12435,Severe Storm(s),DR,16,IN,2004,9,2004_09
12469,Severe Storm(s),DR,16,IN,2004,9,2004_09
12495,Severe Storm(s),DR,16,IN,2004,9,2004_09
12508,Severe Storm(s),DR,16,IN,2004,9,2004_09
12571,Severe Storm(s),DR,16,IN,2004,9,2004_09
12802,Severe Storm(s),DR,4,KS,2004,9,2004_09
13415,Severe Storm(s),DR,4,KS,2004,9,2004_09
16147,Hurricane,DR,14,LA,2004,9,2004_09
16151,Hurricane,DR,14,LA,2004,9,2004_09
16158,Hurricane,DR,14,LA,2004,9,2004_09
16282,Hurricane,DR,14,LA,2004,9,2004_09
16308,Hurricane,DR,14,LA,2004,9,2004_09
16357,Hurricane,DR,14,LA,2004,9,2004_09
16362,Hurricane,DR,14,LA,2004,9,2004_09
16367,Hurricane,DR,14,LA,2004,9,2004_09
16391,Hurricane,DR,14,LA,2004,9,2004_09
16404,Hurricane,DR,14,LA,2004,9,2004_09
16410,Hurricane,DR,14,LA,2004,9,2004_09
16460,Hurricane,DR,14,LA,2004,9,2004_09
16464,Hurricane,DR,14,LA,2004,9,2004_09
16489,Hurricane,DR,14,LA,2004,9,2004_09
16494,Hurricane,DR,14,LA,2004,9,2004_09
16532,Hurricane,DR,14,LA,2004,9,2004_09
16604,Hurricane,DR,14,LA,2004,9,2004_09
16632,Hurricane,DR,14,LA,2004,9,2004_09
16651,Hurricane,DR,14,LA,2004,9,2004_09
16732,Hurricane,DR,14,LA,2004,9,2004_09
16774,Hurricane,DR,14,LA,2004,9,2004_09
16843,Hurricane,DR,14,LA,2004,9,2004_09
16959,Hurricane,DR,14,LA,2004,9,2004_09
17089,Hurricane,DR,14,LA,2004,9,2004_09
17203,Hurricane,DR,14,LA,2004,9,2004_09
17242,Hurricane,DR,14,LA,2004,9,2004_09
17328,Hurricane,DR,14,LA,2004,9,2004_09
17343,Hurricane,DR,14,LA,2004,9,2004_09
17350,Hurricane,DR,14,LA,2004,9,2004_09
22734,Hurricane,DR,8,MS,2004,9,2004_09
22742,Hurricane,DR,8,MS,2004,9,2004_09
22751,Hurricane,DR,8,MS,2004,9,2004_09
22775,Hurricane,DR,8,MS,2004,9,2004_09
22823,Hurricane,DR,8,MS,2004,9,2004_09
22849,Hurricane,DR,8,MS,2004,9,2004_09
22853,Hurricane,DR,8,MS,2004,9,2004_09
22942,Hurricane,DR,8,MS,2004,9,2004_09
22960,Hurricane,DR,8,MS,2004,9,2004_09
23094,Hurricane,DR,8,MS,2004,9,2004_09
23113,Hurricane,DR,8,MS,2004,9,2004_09
23120,Hurricane,DR,8,MS,2004,9,2004_09
23130,Hurricane,DR,8,MS,2004,9,2004_09
23201,Hurricane,DR,8,MS,2004,9,2004_09
23224,Hurricane,DR,8,MS,2004,9,2004_09
23270,Hurricane,DR,8,MS,2004,9,2004_09
23307,Hurricane,DR,8,MS,2004,9,2004_09
23313,Hurricane,DR,8,MS,2004,9,2004_09
23360,Hurricane,DR,8,MS,2004,9,2004_09
23391,Hurricane,DR,8,MS,2004,9,2004_09
23400,Hurricane,DR,8,MS,2004,9,2004_09
23439,Hurricane,DR,8,MS,2004,9,2004_09
23465,Hurricane,DR,8,MS,2004,9,2004_09
23468,Hurricane,DR,8,MS,2004,9,2004_09
23472,Hurricane,DR,8,MS,2004,9,2004_09
23607,Hurricane,DR,8,MS,2004,9,2004_09
23633,Hurricane,DR,8,MS,2004,9,2004_09
23636,Hurricane,DR,8,MS,2004,9,2004_09
23677,Hurricane,DR,8,MS,2004,9,2004_09
23709,Hurricane,DR,8,MS,2004,9,2004_09
23786,Hurricane,DR,8,MS,2004,9,2004_09
23794,Hurricane,DR,8,MS,2004,9,2004_09
23797,Hurricane,DR,8,MS,2004,9,2004_09
23807,Hurricane,DR,8,MS,2004,9,2004_09
23843,Hurricane,DR,8,MS,2004,9,2004_09
23847,Hurricane,DR,8,MS,2004,9,2004_09
23875,Hurricane,DR,8,MS,2004,9,2004_09
23925,Hurricane,DR,8,MS,2004,9,2004_09
23935,Hurricane,DR,8,MS,2004,9,2004_09
23956,Hurricane,DR,8,MS,2004,9,2004_09
23985,Hurricane,DR,8,MS,2004,9,2004_09
23990,Hurricane,DR,8,MS,2004,9,2004_09
24004,Hurricane,DR,8,MS,2004,9,2004_09
24017,Hurricane,DR,8,MS,2004,9,2004_09
24449,Hurricane,DR,8,NC,2004,9,2004_09
24458,Hurricane,DR,6,NC,2004,9,2004_09
24476,Hurricane,DR,6,NC,2004,9,2004_09
24493,Hurricane,DR,6,NC,2004,9,2004_09
24521,Hurricane,DR,6,NC,2004,9,2004_09
24553,Hurricane,DR,6,NC,2004,9,2004_09
24571,Hurricane,DR,6,NC,2004,9,2004_09
24577,Hurricane,DR,6,NC,2004,9,2004_09
24677,Hurricane,DR,6,NC,2004,9,2004_09
24718,Hurricane,DR,6,NC,2004,9,2004_09
24759,Hurricane,DR,6,NC,2004,9,2004_09
24793,Hurricane,DR,8,NC,2004,9,2004_09
24823,Hurricane,DR,6,NC,2004,9,2004_09
24839,Hurricane,DR,6,NC,2004,9,2004_09
24915,Hurricane,DR,6,NC,2004,9,2004_09
24963,Hurricane,DR,6,NC,2004,9,2004_09
24982,Hurricane,DR,6,NC,2004,9,2004_09
25029,Hurricane,DR,6,NC,2004,9,2004_09
25031,Hurricane,DR,6,NC,2004,9,2004_09
25063,Hurricane,DR,8,NC,2004,9,2004_09
25065,Hurricane,DR,6,NC,2004,9,2004_09
25066,Hurricane,DR,6,NC,2004,9,2004_09
25069,Hurricane,DR,6,NC,2004,9,2004_09
25070,Hurricane,DR,6,NC,2004,9,2004_09
25093,Hurricane,DR,8,NC,2004,9,2004_09
25144,Hurricane,DR,8,NC,2004,9,2004_09
25151,Hurricane,DR,6,NC,2004,9,2004_09
25194,Hurricane,DR,6,NC,2004,9,2004_09
25215,Hurricane,DR,8,NC,2004,9,2004_09
25251,Hurricane,DR,8,NC,2004,9,2004_09
25265,Hurricane,DR,8,NC,2004,9,2004_09
25301,Hurricane,DR,8,NC,2004,9,2004_09
25389,Hurricane,DR,8,NC,2004,9,2004_09
25393,Hurricane,DR,6,NC,2004,9,2004_09
25399,Hurricane,DR,8,NC,2004,9,2004_09
25424,Hurricane,DR,8,NC,2004,9,2004_09
25432,Hurricane,DR,6,NC,2004,9,2004_09
25466,Hurricane,DR,8,NC,2004,9,2004_09
25471,Hurricane,DR,8,NC,2004,9,2004_09
25498,Hurricane,DR,6,NC,2004,9,2004_09
25502,Hurricane,DR,8,NC,2004,9,2004_09
25535,Hurricane,DR,6,NC,2004,9,2004_09
25598,Hurricane,DR,8,NC,2004,9,2004_09
25603,Hurricane,DR,8,NC,2004,9,2004_09
25618,Hurricane,DR,6,NC,2004,9,2004_09
25623,Hurricane,DR,6,NC,2004,9,2004_09
25650,Hurricane,DR,6,NC,2004,9,2004_09
25661,Hurricane,DR,8,NC,2004,9,2004_09
25663,Hurricane,DR,6,NC,2004,9,2004_09
25675,Hurricane,DR,8,NC,2004,9,2004_09
25709,Hurricane,DR,8,NC,2004,9,2004_09
25730,Hurricane,DR,8,NC,2004,9,2004_09
25743,Hurricane,DR,6,NC,2004,9,2004_09
25788,Hurricane,DR,6,NC,2004,9,2004_09
25793,Hurricane,DR,8,NC,2004,9,2004_09
25797,Hurricane,DR,8,NC,2004,9,2004_09
25807,Hurricane,DR,8,NC,2004,9,2004_09
25818,Hurricane,DR,8,NC,2004,9,2004_09
25821,Hurricane,DR,8,NC,2004,9,2004_09
25827,Hurricane,DR,8,NC,2004,9,2004_09
25832,Hurricane,DR,6,NC,2004,9,2004_09
25833,Hurricane,DR,6,NC,2004,9,2004_09
25853,Hurricane,DR,8,NC,2004,9,2004_09
25883,Hurricane,DR,8,NC,2004,9,2004_09
30705,Severe Storm(s),DR,32,OH,2004,9,2004_09
30708,Severe Storm(s),DR,32,OH,2004,9,2004_09
30709,Severe Storm(s),DR,32,OH,2004,9,2004_09
30710,Severe Storm(s),DR,32,OH,2004,9,2004_09
30722,Severe Storm(s),DR,32,OH,2004,9,2004_09
30725,Severe Storm(s),DR,32,OH,2004,9,2004_09
30734,Severe Storm(s),DR,32,OH,2004,9,2004_09
30745,Severe Storm(s),DR,32,OH,2004,9,2004_09
30762,Severe Storm(s),DR,32,OH,2004,9,2004_09
30772,Severe Storm(s),DR,32,OH,2004,9,2004_09
30778,Severe Storm(s),DR,32,OH,2004,9,2004_09
30781,Severe Storm(s),DR,32,OH,2004,9,2004_09
30789,Severe Storm(s),DR,32,OH,2004,9,2004_09
30802,Severe Storm(s),DR,32,OH,2004,9,2004_09
30814,Severe Storm(s),DR,32,OH,2004,9,2004_09
30826,Severe Storm(s),DR,32,OH,2004,9,2004_09
30827,Severe Storm(s),DR,32,OH,2004,9,2004_09
30832,Severe Storm(s),DR,32,OH,2004,9,2004_09
30845,Severe Storm(s),DR,32,OH,2004,9,2004_09
30857,Severe Storm(s),DR,32,OH,2004,9,2004_09
30858,Severe Storm(s),DR,32,OH,2004,9,2004_09
30894,Severe Storm(s),DR,32,OH,2004,9,2004_09
30910,Severe Storm(s),DR,32,OH,2004,9,2004_09
30912,Severe Storm(s),DR,32,OH,2004,9,2004_09
30921,Severe Storm(s),DR,32,OH,2004,9,2004_09
30927,Severe Storm(s),DR,32,OH,2004,9,2004_09
30929,Severe Storm(s),DR,32,OH,2004,9,2004_09
30930,Severe Storm(s),DR,32,OH,2004,9,2004_09
30931,Severe Storm(s),DR,32,OH,2004,9,2004_09
30935,Severe Storm(s),DR,32,OH,2004,9,2004_09
30937,Severe Storm(s),DR,32,OH,2004,9,2004_09
30939,Severe Storm(s),DR,32,OH,2004,9,2004_09
30970,Severe Storm(s),DR,32,OH,2004,9,2004_09
30977,Severe Storm(s),DR,32,OH,2004,9,2004_09
30979,Severe Storm(s),DR,32,OH,2004,9,2004_09
30990,Severe Storm(s),DR,32,OH,2004,9,2004_09
31001,Severe Storm(s),DR,32,OH,2004,9,2004_09
31004,Severe Storm(s),DR,32,OH,2004,9,2004_09
31005,Severe Storm(s),DR,32,OH,2004,9,2004_09
31009,Severe Storm(s),DR,32,OH,2004,9,2004_09
31012,Severe Storm(s),DR,32,OH,2004,9,2004_09
31034,Severe Storm(s),DR,32,OH,2004,9,2004_09
31047,Severe Storm(s),DR,32,OH,2004,9,2004_09
31049,Severe Storm(s),DR,32,OH,2004,9,2004_09
31080,Severe Storm(s),DR,32,OH,2004,9,2004_09
31088,Severe Storm(s),DR,32,OH,2004,9,2004_09
31089,Severe Storm(s),DR,32,OH,2004,9,2004_09
31111,Severe Storm(s),DR,32,OH,2004,9,2004_09
31132,Severe Storm(s),DR,32,OH,2004,9,2004_09
31158,Severe Storm(s),DR,32,OH,2004,9,2004_09
31168,Severe Storm(s),DR,32,OH,2004,9,2004_09
31241,Severe Storm(s),DR,32,OH,2004,9,2004_09
31247,Severe Storm(s),DR,32,OH,2004,9,2004_09
31252,Severe Storm(s),DR,32,OH,2004,9,2004_09
31292,Severe Storm(s),DR,32,OH,2004,9,2004_09
31331,Severe Storm(s),DR,32,OH,2004,9,2004_09
31334,Severe Storm(s),DR,32,OH,2004,9,2004_09
31342,Severe Storm(s),DR,32,OH,2004,9,2004_09
31343,Severe Storm(s),DR,32,OH,2004,9,2004_09
31378,Severe Storm(s),DR,32,OH,2004,9,2004_09
31404,Severe Storm(s),DR,32,OH,2004,9,2004_09
31411,Severe Storm(s),DR,32,OH,2004,9,2004_09
31418,Severe Storm(s),DR,32,OH,2004,9,2004_09
31421,Severe Storm(s),DR,32,OH,2004,9,2004_09
31441,Severe Storm(s),DR,32,OH,2004,9,2004_09
31442,Severe Storm(s),DR,32,OH,2004,9,2004_09
31484,Severe Storm(s),DR,32,OH,2004,9,2004_09
31485,Severe Storm(s),DR,32,OH,2004,9,2004_09
31497,Severe Storm(s),DR,32,OH,2004,9,2004_09
